Car,Class,Driver,Lap,Lap Time,Session Time,Flag,Location,S01,S02,S03
70,GTD,Marvin Kirchhofer,703,01:48.3,04:55.1,Green,Track,25.926,50.614,31.731
44,GTD,Nicki Thiim,703,01:48.5,04:58.3,Green,Track,25.809,50.923,31.762
12,GTD,Aaron Telitz,703,01:48.6,05:00.3,Green,Track,25.846,50.912,31.801
32,GTD,Maximilian Goetz,687,01:48.5,05:01.7,Green,Track,26.229,50.582,31.718
96,GTD,Robby Foley,670,01:50.6,05:07.3,Green,Track,26.129,52.311,32.172
78,GTD,Marco Mapelli,700,01:49.7,05:16.3,Green,Track,26.133,51.287,32.241
1,GTD,Maxime Martin,701,01:49.8,05:16.9,Green,Track,26.098,51.481,32.183
19,GTD,Franck Perera,689,01:49.8,05:17.4,Green,Track,25.936,51.548,32.295
83,GTD,Michelle Gatting,634,01:50.0,05:31.8,Green,Track,25.881,51.448,32.639
023,GTD,Alessio Rovera,693,01:50.7,05:34.1,Green,Track,26.191,51.791,32.695
16,GTD,Jan Heylen,698,02:03.1,05:44.5,Green,Pit,25.994,51.597,45.475
93,GTD,Kyle Marcelli,703,02:33.5,05:47.4,Green,Pit,25.868,50.721,76.865
77,GTD,Trent Hindman,694,02:03.4,05:50.0,Green,Pit,26.127,51.893,45.403
80,GTD,Seb Priaulx,686,01:51.4,05:50.9,Green,Track,26.301,52.108,32.96
21,GTD,Miguel Molina,649,19:46.3,05:53.2,Green,Pit,25.492,51.267,4709.544
91,GTD,Alan Metni,674,01:53.3,06:07.6,Green,Track,27.084,52.962,33.233
66,GTD,Mario Farnbacher,703,01:48.3,06:23.2,Green,Track,25.752,50.535,31.998
70,GTD,Marvin Kirchhofer,704,01:48.7,06:43.8,Green,Track,26.042,50.989,31.67
57,GTD,Philip Ellis,704,02:00.5,06:51.8,Green,Pit,25.61,50.287,44.627
96,GTD,Robby Foley,671,01:50.7,06:58.0,Green,Track,26.515,51.89,32.345
44,GTD,Nicki Thiim,704,02:02.0,07:00.3,Green,Pit,25.862,51.148,45.032
32,GTD,Maximilian Goetz,688,02:04.1,07:05.8,Green,Pit,26.055,51.025,46.99
78,GTD,Marco Mapelli,701,01:49.6,07:05.9,Green,Track,25.944,51.404,32.272
19,GTD,Franck Perera,690,01:49.5,07:06.9,Green,Track,25.973,51.37,32.132
27,GTD,Marco Sorensen,704,02:34.3,07:17.0,Green,Pit,25.708,50.402,78.223
1,GTD,Maxime Martin,702,02:02.6,07:19.4,Green,Pit,26.1,51.328,45.149
83,GTD,Michelle Gatting,635,01:50.2,07:22.0,Green,Track,26.066,51.604,32.525
023,GTD,Alessio Rovera,694,01:50.3,07:24.4,Green,Track,26.05,51.776,32.508
12,GTD,Aaron Telitz,704,02:30.4,07:30.7,Green,Pit,26.02,51.066,73.307
80,GTD,Seb Priaulx,687,02:06.3,07:57.2,Green,Pit,26.682,53.091,46.516
91,GTD,Alan Metni,675,01:53.0,08:00.6,Green,Track,26.982,52.551,33.482
93,GTD,Kyle Marcelli,704,02:17.4,08:04.8,Yellow,Track,50.788,53.005,33.578
66,GTD,Mario Farnbacher,704,01:49.6,08:12.8,Yellow,Track,25.332,51.012,33.264
16,GTD,Jan Heylen,699,02:47.3,08:31.8,Yellow,Track,80.585,53.228,33.516
70,GTD,Marvin Kirchhofer,705,01:50.0,08:33.8,Yellow,Track,25.954,50.763,33.254
77,GTD,Trent Hindman,695,02:55.9,08:45.8,Yellow,Track,87.665,53.862,34.344
96,GTD,Robby Foley,672,01:50.7,08:48.8,Yellow,Track,26,51.93,32.803
78,GTD,Marco Mapelli,702,01:50.4,08:56.4,Yellow,Track,25.938,51.667,32.822
19,GTD,Franck Perera,691,01:49.8,08:56.7,Yellow,Track,25.73,51.421,32.688
83,GTD,Michelle Gatting,636,01:51.1,09:13.1,Yellow,Track,26.086,52.129,32.843
023,GTD,Alessio Rovera,695,01:51.3,09:15.7,Yellow,Track,26.133,52.207,32.95
27,GTD,Marco Sorensen,705,02:39.8,09:56.8,Yellow,Track,49.022,66.407,44.336
21,GTD,Miguel Molina,650,04:10.2,10:03.4,Yellow,Track,141.441,62.113,46.621
57,GTD,Philip Ellis,705,04:32.7,11:24.5,Yellow,Track,86.804,108.485,77.445
12,GTD,Aaron Telitz,705,03:58.0,11:28.6,Yellow,Track,52.137,109.847,75.973
44,GTD,Nicki Thiim,705,04:32.4,11:32.8,Yellow,Track,87.095,108.639,76.71
91,GTD,Alan Metni,676,03:33.2,11:33.8,Yellow,Track,27.427,109.187,76.578
32,GTD,Maximilian Goetz,689,04:29.3,11:35.1,Yellow,Track,85.715,107.409,76.21
93,GTD,Kyle Marcelli,705,03:31.1,11:35.8,Yellow,Track,27.524,107.312,76.216
66,GTD,Mario Farnbacher,705,03:29.6,11:42.4,Yellow,Track,27.543,105.328,76.726
1,GTD,Madison Snow,703,04:23.8,11:43.2,Yellow,Track,84.345,103.051,76.36
16,GTD,Jan Heylen,700,03:12.8,11:44.6,Yellow,Track,27.683,89.848,75.247
70,GTD,Marvin Kirchhofer,706,03:13.0,11:46.8,Yellow,Track,27.826,91.467,73.742
77,GTD,Trent Hindman,696,03:02.5,11:48.3,Yellow,Track,26.594,82.408,73.495
96,GTD,Robby Foley,673,03:01.0,11:49.8,Yellow,Track,26.227,81.382,73.436
78,GTD,Marco Mapelli,703,02:55.9,11:52.2,Yellow,Track,26.245,77.43,72.191
19,GTD,Franck Perera,692,02:57.3,11:54.0,Yellow,Track,26.459,78.103,72.716
83,GTD,Michelle Gatting,637,02:46.2,11:59.3,Yellow,Track,26.234,69.433,70.527
023,GTD,Alessio Rovera,696,02:44.0,11:59.8,Yellow,Track,26.49,67.359,70.195
80,GTD,Harry Tincknell,688,04:03.4,12:00.6,Yellow,Track,107.678,67.211,68.495
27,GTD,Marco Sorensen,706,02:16.9,12:13.6,Yellow,Track,31.791,65.067,39.997
21,GTD,Miguel Molina,651,02:15.4,12:18.7,Yellow,Track,31.211,63.592,40.558
57,GTD,Philip Ellis,706,02:10.5,13:35.0,Yellow,Track,44.73,52.663,33.1
12,GTD,Aaron Telitz,706,02:10.7,13:39.4,Yellow,Track,43.021,54.759,32.943
44,GTD,Nicki Thiim,706,02:09.9,13:42.7,Yellow,Track,40.707,55.226,33.946
91,GTD,Alan Metni,677,02:10.0,13:43.8,Yellow,Track,40.812,55.145,34.04
32,GTD,Maximilian Goetz,690,02:09.4,13:44.6,Yellow,Track,40.076,55.512,33.835
93,GTD,Kyle Marcelli,706,02:09.5,13:45.3,Yellow,Track,39.844,55.709,33.918
66,GTD,Mario Farnbacher,706,02:07.2,13:49.7,Yellow,Track,36.506,55.686,35.031
1,GTD,Madison Snow,704,02:06.8,13:50.0,Yellow,Track,36.853,55.764,34.21
16,GTD,Jan Heylen,701,02:06.9,13:51.4,Yellow,Track,36.862,56.248,33.766
70,GTD,Marvin Kirchhofer,707,03:25.0,15:11.8,Yellow,Track,38.492,99.364,67.104
77,GTD,Trent Hindman,697,03:24.0,15:12.4,Yellow,Track,37.503,99.423,67.103
96,GTD,Robby Foley,674,03:23.8,15:13.7,Yellow,Track,38.32,98.18,67.34
78,GTD,Marco Mapelli,704,03:23.6,15:15.8,Yellow,Track,40.444,96.517,66.637
19,GTD,Franck Perera,693,03:23.4,15:17.5,Yellow,Track,40.36,96.023,67.06
83,GTD,Michelle Gatting,638,03:18.8,15:18.1,Yellow,Track,38.217,95.241,65.391
023,GTD,Alessio Rovera,697,03:19.1,15:18.9,Yellow,Track,38.272,95.369,65.47
80,GTD,Harry Tincknell,689,03:19.2,15:19.8,Yellow,Track,38.342,95.872,65.019
27,GTD,Marco Sorensen,707,03:10.9,15:24.5,Yellow,Track,36.254,90.441,64.199
21,GTD,Miguel Molina,652,03:08.5,15:27.2,Yellow,Track,34.759,90.362,63.346
57,GTD,Philip Ellis,707,01:55.1,15:30.1,Yellow,Track,26.573,52.099,36.4
12,GTD,Aaron Telitz,707,01:57.7,15:37.1,Yellow,Track,27.286,54.631,35.781
44,GTD,Nicki Thiim,707,01:55.4,15:38.1,Yellow,Track,27.368,54.428,33.651
91,GTD,Alan Metni,678,01:55.4,15:39.2,Yellow,Track,27.625,53.802,33.945
32,GTD,Maximilian Goetz,691,01:55.5,15:40.0,Yellow,Track,27.785,53.847,33.861
93,GTD,Kyle Marcelli,707,01:55.6,15:40.9,Yellow,Track,27.622,53.796,34.211
66,GTD,Mario Farnbacher,707,01:56.7,15:46.3,Yellow,Track,27.075,55.224,34.385
1,GTD,Madison Snow,705,01:56.7,15:46.7,Yellow,Track,27.527,54.89,34.314
16,GTD,Jan Heylen,702,01:56.5,15:48.0,Yellow,Track,27.654,54.787,34.108
77,GTD,Trent Hindman,698,03:35.0,18:47.4,Yellow,Track,40.369,91.193,83.434
70,GTD,Marvin Kirchhofer,708,03:38.5,18:50.3,Yellow,Pit,40.379,91.173,86.978
78,GTD,Marco Mapelli,705,03:35.3,18:51.1,Yellow,Track,41.878,90.042,83.364
19,GTD,Franck Perera,694,03:34.8,18:52.2,Yellow,Track,41.102,89.967,83.712
023,GTD,Alessio Rovera,698,03:33.8,18:52.7,Yellow,Track,41.133,89.662,83.041
83,GTD,Michelle Gatting,639,03:34.7,18:52.8,Yellow,Pit,41.109,89.872,83.688
80,GTD,Harry Tincknell,690,03:33.8,18:53.6,Yellow,Track,41.077,89.783,82.927
27,GTD,Marco Sorensen,708,03:31.1,18:55.6,Yellow,Track,37.772,89.565,83.734
21,GTD,Miguel Molina,653,03:31.7,18:58.9,Yellow,Track,38.553,88.827,84.273
57,GTD,Philip Ellis,708,03:30.3,19:00.3,Yellow,Track,37.403,88.522,84.329
12,GTD,Aaron Telitz,708,03:28.4,19:05.4,Yellow,Track,34.507,91.316,82.561
44,GTD,Nicki Thiim,708,03:29.1,19:07.3,Yellow,Track,35.453,91.359,82.334
32,GTD,Maximilian Goetz,692,03:28.7,19:08.8,Yellow,Track,34.949,91.998,81.775
91,GTD,Alan Metni,679,03:30.3,19:09.5,Yellow,Pit,34.863,91.587,83.832
93,GTD,Kyle Marcelli,708,03:28.6,19:09.5,Yellow,Track,34.305,92.17,82.088
66,GTD,Mario Farnbacher,708,03:25.4,19:11.8,Yellow,Track,31.291,92.487,81.664
1,GTD,Madison Snow,706,03:25.5,19:12.3,Yellow,Track,31.621,92.364,81.562
16,GTD,Jan Heylen,703,03:27.2,19:15.2,Yellow,Track,32.018,93.186,81.969
96,GTD,Robby Foley,675,04:12.4,19:26.1,Yellow,Pit,40.902,90.094,121.405
77,GTD,Trent Hindman,699,02:30.6,21:18.0,Yellow,Track,39.798,76.734,34.081
78,GTD,Marco Mapelli,706,02:27.6,21:18.7,Yellow,Track,39.749,74.548,33.282
80,GTD,Harry Tincknell,691,02:27.2,21:20.7,Yellow,Track,38.805,74.327,34.028
023,GTD,Alessio Rovera,699,02:32.0,21:24.7,Yellow,Track,39.018,79.36,33.62
32,GTD,Maximilian Goetz,693,02:18.4,21:27.2,Yellow,Track,40.268,65.308,32.855
27,GTD,Marco Sorensen,709,03:11.9,22:07.4,Yellow,Track,38.341,86.331,67.191
57,GTD,Philip Ellis,709,03:09.1,22:09.5,Yellow,Track,38.608,85.438,65.094
19,GTD,Franck Perera,695,03:19.9,22:12.1,Yellow,Pit,39.238,87.91,72.741
12,GTD,Aaron Telitz,709,03:08.6,22:14.1,Yellow,Track,39.457,82.64,66.525
44,GTD,Nicki Thiim,709,03:07.9,22:15.1,Yellow,Track,40.837,81.117,65.93
93,GTD,Kyle Marcelli,709,03:06.3,22:15.7,Yellow,Track,40.489,79.748,66.029
21,GTD,Miguel Molina,654,03:17.3,22:16.1,Yellow,Pit,38.121,85.538,73.621
66,GTD,Mario Farnbacher,709,03:06.3,22:18.1,Yellow,Track,41.27,78.955,66.105
1,GTD,Madison Snow,707,03:06.8,22:19.1,Yellow,Track,41.516,78.715,66.535
16,GTD,Jan Heylen,704,03:04.7,22:19.9,Yellow,Track,41.162,77.411,66.169
96,GTD,Michael Dinan,676,03:00.7,22:26.8,Yellow,Track,56.859,60.29,63.559
70,GTD,Marvin Kirchhofer,709,03:37.5,22:27.8,Yellow,Track,93.412,60.314,63.763
83,GTD,Doriane Pin,640,03:35.9,22:28.7,Yellow,Track,92.746,59.41,63.749
91,GTD,Alan Metni,680,03:20.3,22:29.8,Yellow,Track,91.755,58.213,50.354
77,GTD,Trent Hindman,700,01:52.0,23:09.9,Yellow,Track,26.444,52.328,33.183
80,GTD,Harry Tincknell,692,01:51.8,23:12.5,Yellow,Track,26.296,52.501,32.994
32,GTD,Maximilian Goetz,694,01:50.7,23:17.9,Yellow,Track,26.615,51.671,32.421
78,GTD,Marco Mapelli,707,02:04.3,23:23.0,Yellow,Pit,26.321,52.13,45.836
023,GTD,Alessio Rovera,700,02:05.8,23:30.5,Yellow,Pit,26.641,52.278,46.836
27,GTD,Marco Sorensen,710,03:14.6,25:22.0,Yellow,Track,40.143,97.943,56.493
12,GTD,Aaron Telitz,710,03:08.3,25:22.3,Yellow,Track,41.544,95.504,51.205
44,GTD,Nicki Thiim,710,03:07.4,25:22.5,Yellow,Track,41.561,95.866,49.928
57,GTD,Philip Ellis,710,03:13.3,25:22.8,Yellow,Track,43.394,95.527,54.407
93,GTD,Kyle Marcelli,710,03:07.1,25:22.9,Yellow,Track,41.373,96.252,49.489
66,GTD,Mario Farnbacher,710,03:04.8,25:22.9,Yellow,Track,40.623,97.02,47.145
1,GTD,Madison Snow,708,03:04.1,25:23.2,Yellow,Track,40.432,96.764,46.91
16,GTD,Jan Heylen,705,03:03.3,25:23.2,Yellow,Track,40.458,96.83,46.016
70,GTD,Marvin Kirchhofer,710,02:55.7,25:23.6,Yellow,Track,38.514,94.859,42.372
96,GTD,Michael Dinan,677,02:57.4,25:24.2,Yellow,Track,38.84,94.331,44.26
83,GTD,Doriane Pin,641,02:56.4,25:25.1,Yellow,Track,38.195,94.763,43.477
91,GTD,Alan Metni,681,02:55.8,25:25.6,Yellow,Track,38.075,94.845,42.884
21,GTD,Miguel Molina,655,03:09.6,25:25.7,Yellow,Track,71.131,77.98,40.448
32,GTD,Maximilian Goetz,695,02:08.1,25:26.0,Yellow,Track,26.051,63.893,38.137
80,GTD,Harry Tincknell,693,02:13.5,25:26.0,Yellow,Track,26.124,68.1,39.254
77,GTD,Trent Hindman,701,02:16.1,25:26.1,Yellow,Track,26.059,70.211,39.878
19,GTD,Franck Perera,696,03:18.6,25:30.8,Yellow,Track,111.857,53.726,33.064
78,GTD,Loris Spinelli,708,02:51.5,26:14.4,Green,Track,84.85,53.62,32.992
023,GTD,Alessio Rovera,701,02:55.7,26:26.2,Green,Track,88.242,54.285,33.208
27,GTD,Marco Sorensen,711,01:55.3,27:17.3,Yellow,Track,27.51,51.137,36.669
44,GTD,Nicki Thiim,711,01:58.0,27:20.5,Yellow,Track,28.269,51.073,38.648
12,GTD,Aaron Telitz,711,02:00.2,27:22.5,Yellow,Track,28.937,51.21,40.034
66,GTD,Mario Farnbacher,711,02:00.7,27:23.6,Yellow,Track,28.453,51.378,40.89
93,GTD,Kyle Marcelli,711,02:01.1,27:24.0,Yellow,Track,29.681,51.761,39.672
1,GTD,Madison Snow,709,02:03.0,27:26.2,Yellow,Track,29.78,52.21,41.042
70,GTD,Marvin Kirchhofer,711,02:03.2,27:26.7,Yellow,Track,29.995,51.632,41.531
83,GTD,Doriane Pin,642,02:03.3,27:28.5,Yellow,Track,28.822,52.504,41.978
32,GTD,Maximilian Goetz,696,02:03.2,27:29.2,Yellow,Track,29.036,51.621,42.556
96,GTD,Michael Dinan,678,02:05.7,27:29.9,Yellow,Track,29.918,52.596,43.195
16,GTD,Jan Heylen,706,02:08.9,27:32.2,Yellow,Track,31.321,53.668,43.959
80,GTD,Harry Tincknell,694,02:07.9,27:33.9,Yellow,Track,30.434,55.051,42.453
19,GTD,Franck Perera,697,02:03.6,27:34.4,Yellow,Track,27.315,54.118,42.153
91,GTD,Alan Metni,682,02:09.4,27:35.0,Yellow,Track,31.622,55.908,41.868
77,GTD,Trent Hindman,702,02:09.5,27:35.6,Yellow,Track,0,0,37.97
78,GTD,Loris Spinelli,709,01:50.4,28:04.8,Yellow,Track,26.069,51.685,32.613
023,GTD,Alessio Rovera,702,01:53.1,28:19.3,Yellow,Track,26.646,53.284,33.166
27,GTD,Marco Sorensen,712,03:31.8,30:49.1,Yellow,Track,33.842,101.54,76.418
44,GTD,Nicki Thiim,712,03:31.2,30:51.7,Yellow,Track,33.223,101.888,76.059
12,GTD,Aaron Telitz,712,03:31.4,30:53.9,Yellow,Track,33.258,102.355,75.825
66,GTD,Mario Farnbacher,712,03:31.3,30:54.9,Yellow,Track,32.547,102.579,76.143
93,GTD,Kyle Marcelli,712,03:32.0,30:56.0,Yellow,Track,32.758,102.556,76.682
1,GTD,Madison Snow,710,03:32.3,30:58.5,Yellow,Track,32.327,102.574,77.369
70,GTD,Marvin Kirchhofer,712,03:32.5,30:59.3,Yellow,Track,32.56,102.586,77.374
83,GTD,Doriane Pin,643,03:33.7,31:02.1,Yellow,Track,32.566,102.96,78.132
32,GTD,Maximilian Goetz,697,03:34.1,31:03.3,Yellow,Track,32.625,103.046,78.401
96,GTD,Michael Dinan,679,03:35.2,31:05.1,Yellow,Track,32.906,102.991,79.281
16,GTD,Jan Heylen,707,03:35.5,31:07.6,Yellow,Track,32.58,103.725,79.147
80,GTD,Harry Tincknell,695,03:35.4,31:09.3,Yellow,Track,32.13,103.687,79.536
19,GTD,Franck Perera,698,03:36.8,31:11.2,Yellow,Track,32.563,103.782,80.464
77,GTD,Trent Hindman,703,03:36.1,31:11.7,Yellow,Track,32.839,102.846,80.432
78,GTD,Loris Spinelli,710,03:07.8,31:12.6,Yellow,Track,25.633,82.422,79.715
023,GTD,Alessio Rovera,703,02:55.2,31:14.4,Yellow,Track,26.388,67.95,80.824
91,GTD,Alan Metni,683,03:44.2,31:19.1,Yellow,Track,32.681,156.722,34.749
27,GTD,Marco Sorensen,713,03:16.2,34:05.4,Yellow,Track,45.592,100.914,49.708
44,GTD,Nicki Thiim,713,03:14.0,34:05.6,Yellow,Track,45.077,101.377,47.511
12,GTD,Aaron Telitz,713,03:12.4,34:06.4,Yellow,Track,45.503,101.145,45.801
66,GTD,Mario Farnbacher,713,03:11.9,34:06.8,Yellow,Track,45.117,101.134,45.628
93,GTD,Kyle Marcelli,713,03:12.5,34:08.5,Yellow,Track,44.714,101.118,46.699
70,GTD,Marvin Kirchhofer,713,03:09.8,34:09.1,Yellow,Track,44.137,100.815,44.854
1,GTD,Madison Snow,711,03:10.8,34:09.3,Yellow,Track,44.186,100.834,45.792
32,GTD,Maximilian Goetz,698,03:06.7,34:10.0,Yellow,Track,43.457,100.807,42.418
83,GTD,Doriane Pin,644,03:08.2,34:10.4,Yellow,Track,43.706,100.888,43.646
96,GTD,Michael Dinan,680,03:05.6,34:10.7,Yellow,Track,42.966,100.17,42.481
19,GTD,Franck Perera,699,03:00.5,34:11.6,Yellow,Track,40.951,99.415,40.092
77,GTD,Trent Hindman,704,03:00.7,34:12.4,Yellow,Track,40.926,99.517,40.255
78,GTD,Loris Spinelli,711,03:00.0,34:12.6,Yellow,Track,40.622,99.2,40.195
023,GTD,Alessio Rovera,704,02:58.7,34:13.1,Yellow,Track,39.492,99.128,40.06
91,GTD,Alan Metni,684,02:54.6,34:13.8,Yellow,Track,35.575,99.045,40.005
16,GTD,Jan Heylen,708,03:07.8,34:15.4,Yellow,Track,41.94,100.115,45.696
80,GTD,Harry Tincknell,696,03:15.9,34:25.2,Green,Pit,41.655,99.938,54.339
27,GTD,Marco Sorensen,714,01:48.1,35:53.5,Green,Track,26.137,50.411,31.564
44,GTD,Nicki Thiim,714,01:48.6,35:54.2,Green,Track,26.418,50.69,31.459
66,GTD,Mario Farnbacher,714,01:49.8,35:56.6,Green,Track,26.265,50.833,32.707
12,GTD,Aaron Telitz,714,01:50.2,35:56.6,Green,Track,26.664,51.284,32.255
70,GTD,Marvin Kirchhofer,714,01:48.0,35:57.1,Green,Track,26.247,50.415,31.369
93,GTD,Kyle Marcelli,714,01:48.7,35:57.2,Green,Track,26.126,50.616,31.958
1,GTD,Madison Snow,712,01:50.5,35:59.8,Green,Track,26.712,51.608,32.195
83,GTD,Doriane Pin,645,01:51.5,36:01.9,Green,Track,27.191,52.029,32.318
78,GTD,Loris Spinelli,712,01:50.2,36:02.8,Green,Track,26.04,51.818,32.386
19,GTD,Franck Perera,700,01:51.8,36:03.4,Green,Track,26.859,52.59,32.37
023,GTD,Alessio Rovera,705,01:51.1,36:04.3,Green,Track,26.255,52.278,32.61
96,GTD,Michael Dinan,681,01:53.8,36:04.5,Green,Track,27.845,53.343,32.591
77,GTD,Trent Hindman,705,01:53.6,36:05.9,Green,Track,27.373,52.745,33.457
91,GTD,Alan Metni,685,01:52.9,36:06.6,Green,Track,26.773,52.637,33.471
16,GTD,Jan Heylen,709,01:54.9,36:10.3,Green,Track,27.63,53.218,34.059
32,GTD,Maximilian Goetz,699,02:04.1,36:14.1,Green,Pit,26.861,51.074,46.161
27,GTD,Marco Sorensen,715,01:47.5,37:41.0,Green,Track,25.726,50.234,31.526
44,GTD,Nicki Thiim,715,01:47.9,37:42.1,Green,Track,25.698,50.486,31.749
66,GTD,Mario Farnbacher,715,01:48.2,37:44.8,Green,Track,25.469,50.805,31.954
70,GTD,Marvin Kirchhofer,715,01:48.5,37:45.6,Green,Track,25.641,51.064,31.821
93,GTD,Kyle Marcelli,715,01:49.0,37:46.2,Green,Track,25.853,50.891,32.232
12,GTD,Aaron Telitz,715,01:49.8,37:46.4,Green,Track,25.764,51.615,32.458
1,GTD,Madison Snow,713,01:49.3,37:49.1,Green,Track,25.842,51.144,32.293
83,GTD,Doriane Pin,646,01:49.3,37:51.2,Green,Track,25.92,51.171,32.235
78,GTD,Loris Spinelli,713,01:49.1,37:51.9,Green,Track,25.457,51.607,31.988
19,GTD,Franck Perera,701,01:49.6,37:53.0,Green,Track,25.961,51.486,32.107
023,GTD,Alessio Rovera,706,01:49.7,37:54.0,Green,Track,25.889,51.427,32.408
96,GTD,Michael Dinan,682,01:50.1,37:54.6,Green,Track,26.359,51.414,32.373
77,GTD,Trent Hindman,706,01:52.4,37:58.4,Green,Track,26.476,52.432,33.513
91,GTD,Alan Metni,686,01:51.8,37:58.4,Green,Track,26.346,52.253,33.199
16,GTD,Jan Heylen,710,01:51.9,38:02.1,Green,Track,26.349,52.106,33.416
80,GTD,Harry Tincknell,697,04:16.7,38:41.9,Green,Track,170.401,53.044,33.259
32,GTD,Maximilian Goetz,700,02:31.2,38:45.2,Green,Pit,54.01,50.874,46.29
27,GTD,Marco Sorensen,716,01:46.9,39:27.9,Green,Track,25.217,50.125,31.565
44,GTD,Nicki Thiim,716,01:47.4,39:29.5,Green,Track,25.459,50.382,31.522
66,GTD,Mario Farnbacher,716,01:48.1,39:32.9,Green,Track,25.405,50.728,31.952
70,GTD,Marvin Kirchhofer,716,01:47.5,39:33.1,Green,Track,25.715,50.303,31.477
93,GTD,Kyle Marcelli,716,01:48.0,39:34.1,Green,Track,25.768,50.478,31.708
12,GTD,Aaron Telitz,716,01:48.2,39:34.6,Green,Track,25.822,50.669,31.689
1,GTD,Madison Snow,714,01:49.1,39:38.2,Green,Track,25.497,51.451,32.143
83,GTD,Doriane Pin,647,01:48.5,39:39.7,Green,Track,25.279,51.024,32.171
78,GTD,Loris Spinelli,714,01:48.9,39:40.7,Green,Track,25.485,51.235,32.145
19,GTD,Franck Perera,702,01:49.3,39:42.3,Green,Track,25.272,51.065,32.982
023,GTD,Alessio Rovera,707,01:49.7,39:43.7,Green,Track,25.784,51.369,32.583
96,GTD,Michael Dinan,683,01:49.4,39:44.0,Green,Track,25.899,51.363,32.127
91,GTD,Alan Metni,687,01:52.0,39:50.4,Green,Track,26.579,52.302,33.105
77,GTD,Trent Hindman,707,01:53.4,39:51.7,Green,Track,27.279,52.348,33.74
16,GTD,Jan Heylen,711,01:50.8,39:53.0,Green,Track,25.83,51.804,33.197
80,GTD,Harry Tincknell,698,01:51.3,40:33.2,Green,Track,26.003,52.256,32.996
27,GTD,Marco Sorensen,717,01:46.8,41:14.7,Green,Track,25.305,50.041,31.479
44,GTD,Nicki Thiim,717,01:46.8,41:16.3,Green,Track,25.203,50.107,31.526
70,GTD,Marvin Kirchhofer,717,01:47.5,41:20.6,Green,Track,25.661,50.231,31.646
93,GTD,Kyle Marcelli,717,01:47.3,41:21.4,Green,Track,25.316,50.392,31.581
66,GTD,Mario Farnbacher,717,01:48.7,41:21.5,Green,Track,25.43,50.657,32.566
12,GTD,Aaron Telitz,717,01:47.6,41:22.2,Green,Track,25.516,50.485,31.563
1,GTD,Madison Snow,715,01:49.3,41:27.5,Green,Track,25.7,51.29,32.349
83,GTD,Doriane Pin,648,01:48.6,41:28.2,Green,Track,25.336,51.052,32.166
78,GTD,Loris Spinelli,715,01:48.3,41:29.1,Green,Track,25.226,51.091,32.017
19,GTD,Franck Perera,703,01:49.2,41:31.5,Green,Track,25.431,51.296,32.46
023,GTD,Alessio Rovera,708,01:49.4,41:33.1,Green,Track,25.773,51.33,32.275
96,GTD,Michael Dinan,684,01:50.0,41:34.0,Green,Track,26.102,51.433,32.421
91,GTD,Alan Metni,688,01:52.0,41:42.4,Green,Track,26.421,52.205,33.34
77,GTD,Trent Hindman,708,01:52.1,41:43.8,Green,Track,26.274,52.192,33.64
16,GTD,Jan Heylen,712,01:51.0,41:43.9,Green,Track,25.959,51.91,33.105
80,GTD,Harry Tincknell,699,01:50.3,42:23.5,Green,Track,25.91,51.691,32.716
27,GTD,Marco Sorensen,718,01:46.8,43:01.5,Green,Track,25.168,50.066,31.538
44,GTD,Nicki Thiim,718,01:46.8,43:03.1,Green,Track,25.1,50.222,31.485
70,GTD,Marvin Kirchhofer,718,01:47.3,43:08.0,Green,Track,25.392,50.366,31.59
93,GTD,Kyle Marcelli,718,01:47.2,43:08.6,Green,Track,25.15,50.303,31.762
66,GTD,Mario Farnbacher,718,01:48.5,43:10.0,Green,Track,25.467,50.636,32.384
12,GTD,Aaron Telitz,718,01:48.0,43:10.2,Green,Track,25.494,50.466,32.064
1,GTD,Madison Snow,716,01:49.2,43:16.7,Green,Track,25.622,51.181,32.354
83,GTD,Doriane Pin,649,01:49.0,43:17.2,Green,Track,25.776,51.061,32.124
78,GTD,Loris Spinelli,716,01:48.3,43:17.4,Green,Track,25.355,50.949,31.994
19,GTD,Franck Perera,704,01:48.6,43:20.1,Green,Track,25.414,50.974,32.187
023,GTD,Alessio Rovera,709,01:49.6,43:22.7,Green,Track,25.867,51.314,32.445
96,GTD,Michael Dinan,685,01:49.5,43:23.5,Green,Track,25.745,51.319,32.449
91,GTD,Alan Metni,689,01:51.9,43:34.3,Green,Track,26.311,52.276,33.281
16,GTD,Jan Heylen,713,01:51.6,43:35.6,Green,Track,26.193,51.943,33.475
77,GTD,Trent Hindman,709,01:52.7,43:36.5,Green,Track,26.764,52.275,33.669
80,GTD,Harry Tincknell,700,01:50.3,44:13.8,Green,Track,25.744,51.793,32.807
27,GTD,Marco Sorensen,719,01:46.8,44:48.3,Green,Track,25.308,50.171,31.331
44,GTD,Nicki Thiim,719,01:46.8,44:50.0,Green,Track,25.195,50.28,31.368
70,GTD,Marvin Kirchhofer,719,01:47.7,44:55.7,Green,Track,25.742,50.387,31.607
93,GTD,Kyle Marcelli,719,01:47.5,44:56.2,Green,Track,25.429,50.41,31.697
66,GTD,Mario Farnbacher,719,01:48.2,44:58.3,Green,Track,25.826,50.601,31.789
12,GTD,Aaron Telitz,719,01:48.6,44:58.8,Green,Track,26.039,50.788,31.742
1,GTD,Madison Snow,717,01:49.2,45:05.9,Green,Track,25.696,51.289,32.262
