Car,Class,Driver,Lap,Lap Time,Session Time,Flag,Location,S01,S02,S03
75,GTD,Kenny Habul,14,01:47.2,25:34.8,Green,Track,25.614,49.887,31.706
44,GTD,John Potter,14,01:48.5,25:42.8,Green,Track,26.075,50.297,32.168
71,GTD,Misha Goikhberg,14,01:48.4,25:45.5,Green,Track,25.947,50.269,32.178
16,GTD,Ryan Hardwick,14,01:50.1,25:53.7,Green,Track,26.993,50.423,32.699
19,GTD,Bill Sweedler,14,01:50.0,25:54.1,Green,Track,26.821,50.664,32.564
34,GTD,James Sofronas,14,01:48.8,25:54.3,Green,Track,25.843,50.461,32.534
99,GTD,Nick Boulle,14,01:49.1,25:54.9,Green,Track,26.206,50.583,32.34
96,GTD,Robby Foley,14,01:49.7,25:55.9,Green,Track,26.501,51.152,32.037
27,GTD,Ian James,14,01:50.8,25:57.1,Green,Track,27.027,51.402,32.383
66,GTD,Till Bechtolsheimer,14,01:50.7,25:57.7,Green,Track,26.617,51.47,32.592
21,GTD,Luis Perez Companc,14,01:49.5,26:08.5,Green,Track,26.573,50.714,32.258
42,GTD,Don Yount,14,01:49.8,26:15.3,Green,Track,25.866,50.86,33.117
59,GTD,Jon Miller,15,01:48.7,27:08.9,Green,Track,26.3,49.818,32.541
64,GTD,Ted Giovanis,14,01:55.0,27:09.0,Green,Track,26.98,54.657,33.32
70,GTD,Frederik Schandorff,15,01:48.3,27:10.6,Green,Track,25.859,50.16,32.269
28,GTD,Daniel Morad,15,01:47.1,27:12.0,Green,Track,25.424,50.038,31.63
57,GTD,Russell Ward,15,01:50.1,27:15.6,Green,Track,26.247,51.55,32.275
12,GTD,Frankie Montecalvo,15,01:47.9,27:16.9,Green,Track,25.843,50.19,31.838
98,GTD,David Pittard,15,01:47.3,27:18.0,Green,Track,25.635,50.065,31.627
32,GTD,Mike Skeen,15,01:47.5,27:18.8,Green,Track,25.722,49.987,31.815
47,GTD,Giorgio Sernagiotto,15,01:48.3,27:21.7,Green,Track,25.753,50.225,32.305
39,GTD,Corey Lewis,15,01:47.8,27:21.9,Green,Track,25.503,50.034,32.223
75,GTD,Kenny Habul,15,01:48.4,27:23.2,Green,Track,26.074,50.03,32.303
44,GTD,John Potter,15,01:49.1,27:31.9,Green,Track,26.16,50.574,32.32
71,GTD,Misha Goikhberg,15,01:48.9,27:34.4,Green,Track,26.118,50.346,32.462
16,GTD,Ryan Hardwick,15,01:49.5,27:43.2,Green,Track,26.717,50.354,32.424
19,GTD,Bill Sweedler,15,01:49.5,27:43.6,Green,Track,26.745,50.497,32.253
34,GTD,James Sofronas,15,01:50.4,27:44.6,Green,Track,26.757,50.833,32.779
99,GTD,Nick Boulle,15,01:49.9,27:44.7,Green,Track,26.439,50.955,32.487
96,GTD,Robby Foley,15,01:49.5,27:45.3,Green,Track,25.967,50.985,32.524
27,GTD,Ian James,15,01:49.6,27:46.7,Green,Track,26.324,51.055,32.192
66,GTD,Till Bechtolsheimer,15,01:51.3,27:48.9,Green,Track,28.253,50.598,32.43
21,GTD,Luis Perez Companc,15,01:48.8,27:57.3,Green,Track,26.225,50.41,32.181
42,GTD,Don Yount,15,01:49.9,28:05.2,Green,Track,26.052,50.877,32.964
59,GTD,Jon Miller,16,01:47.1,28:56.0,Green,Track,25.684,49.697,31.707
70,GTD,Frederik Schandorff,16,01:47.7,28:58.3,Green,Track,25.88,50.073,31.724
28,GTD,Daniel Morad,16,01:47.5,28:59.6,Green,Track,25.587,50.045,31.911
57,GTD,Russell Ward,16,01:48.6,29:04.1,Green,Track,25.599,51.048,31.903
12,GTD,Frankie Montecalvo,16,01:47.5,29:04.4,Green,Track,25.768,50.131,31.597
98,GTD,David Pittard,16,01:48.2,29:06.1,Green,Track,26.027,50.136,31.996
32,GTD,Mike Skeen,16,01:47.8,29:06.6,Green,Track,25.541,50.311,31.968
64,GTD,Ted Giovanis,15,02:00.9,29:09.8,Green,Track,30.13,56.821,33.924
47,GTD,Giorgio Sernagiotto,16,01:48.2,29:09.9,Green,Track,25.848,50.274,32.041
39,GTD,Corey Lewis,16,01:48.2,29:10.1,Green,Track,26.343,50,31.859
75,GTD,Kenny Habul,16,01:47.6,29:10.8,Green,Track,25.885,50.059,31.67
44,GTD,John Potter,16,01:48.7,29:20.6,Green,Track,26.055,50.457,32.185
71,GTD,Misha Goikhberg,16,01:48.4,29:22.8,Green,Track,25.709,50.434,32.24
16,GTD,Ryan Hardwick,16,01:49.4,29:32.6,Green,Track,26.325,50.558,32.499
19,GTD,Bill Sweedler,16,01:49.2,29:32.8,Green,Track,26.293,50.471,32.4
34,GTD,James Sofronas,16,01:48.8,29:33.4,Green,Track,25.672,50.57,32.549
99,GTD,Nick Boulle,16,01:48.8,29:33.5,Green,Track,26.115,50.484,32.171
96,GTD,Robby Foley,16,01:48.6,29:33.9,Green,Track,26.097,50.442,32.063
27,GTD,Ian James,16,01:49.1,29:35.7,Green,Track,26.054,50.719,32.279
66,GTD,Till Bechtolsheimer,16,01:48.8,29:37.7,Green,Track,26.071,50.404,32.338
21,GTD,Luis Perez Companc,16,01:48.7,29:46.0,Green,Track,26.107,50.529,32.055
42,GTD,Don Yount,16,01:49.5,29:54.7,Green,Track,26.008,50.651,32.879
59,GTD,Jon Miller,17,01:47.6,30:43.6,Green,Track,26.174,49.681,31.697
70,GTD,Frederik Schandorff,17,01:47.3,30:45.6,Green,Track,25.61,50.053,31.626
28,GTD,Daniel Morad,17,01:47.4,30:46.9,Green,Track,25.453,50.115,31.785
57,GTD,Russell Ward,17,01:47.2,30:51.3,Green,Track,25.543,49.924,31.712
12,GTD,Frankie Montecalvo,17,01:48.0,30:52.3,Green,Track,25.797,50.269,31.909
98,GTD,David Pittard,17,01:47.0,30:53.1,Green,Track,25.597,49.855,31.547
32,GTD,Mike Skeen,17,01:47.3,30:53.9,Green,Track,25.535,50.077,31.706
47,GTD,Giorgio Sernagiotto,17,01:47.5,30:57.4,Green,Track,25.414,50.149,31.979
39,GTD,Corey Lewis,17,01:47.8,30:57.8,Green,Track,25.867,49.845,32.063
75,GTD,Kenny Habul,17,01:47.5,30:58.3,Green,Track,25.779,50.022,31.74
64,GTD,Ted Giovanis,16,01:53.3,31:03.1,Green,Track,27.971,51.839,33.488
44,GTD,John Potter,17,01:48.7,31:09.3,Green,Track,26.051,50.359,32.326
71,GTD,Misha Goikhberg,17,01:48.3,31:11.1,Green,Track,25.693,50.23,32.365
16,GTD,Ryan Hardwick,17,01:49.2,31:21.8,Green,Track,26.015,50.347,32.809
19,GTD,Bill Sweedler,17,01:49.1,31:21.9,Green,Track,26.161,50.527,32.437
34,GTD,James Sofronas,17,01:48.8,31:22.2,Green,Track,25.847,50.638,32.347
99,GTD,Nick Boulle,17,01:49.0,31:22.5,Green,Track,26.224,50.536,32.205
96,GTD,Robby Foley,17,01:49.0,31:23.0,Green,Track,26.062,50.801,32.157
27,GTD,Ian James,17,01:48.5,31:24.2,Green,Track,25.999,50.379,32.099
66,GTD,Till Bechtolsheimer,17,01:49.0,31:26.7,Green,Track,26.076,50.544,32.333
21,GTD,Luis Perez Companc,17,01:49.1,31:35.1,Green,Track,26.184,50.388,32.53
42,GTD,Don Yount,17,01:49.3,31:44.1,Green,Track,25.895,50.633,32.815
59,GTD,Jon Miller,18,01:47.2,32:30.7,Green,Track,25.63,49.857,31.679
70,GTD,Frederik Schandorff,18,01:47.5,32:33.0,Green,Track,25.732,50.165,31.591
28,GTD,Daniel Morad,18,01:47.5,32:34.5,Green,Track,25.794,49.978,31.754
57,GTD,Russell Ward,18,01:47.5,32:38.8,Green,Track,25.691,49.937,31.901
12,GTD,Frankie Montecalvo,18,01:47.3,32:39.6,Green,Track,25.49,49.913,31.882
98,GTD,David Pittard,18,01:47.7,32:40.8,Green,Track,25.478,50.589,31.671
32,GTD,Mike Skeen,18,01:47.6,32:41.6,Green,Track,25.6,50.399,31.632
39,GTD,Corey Lewis,18,01:48.2,32:46.0,Green,Track,25.832,50.243,32.079
47,GTD,Giorgio Sernagiotto,18,01:48.8,32:46.2,Green,Track,25.983,50.578,32.19
75,GTD,Kenny Habul,18,01:48.3,32:46.6,Green,Track,25.941,50.198,32.121
64,GTD,Ted Giovanis,17,01:53.1,32:56.2,Green,Track,27.166,52.414,33.52
44,GTD,John Potter,18,01:50.0,32:59.3,Green,Track,26.469,51.111,32.378
71,GTD,Misha Goikhberg,18,01:48.5,32:59.6,Green,Track,25.597,50.404,32.541
16,GTD,Ryan Hardwick,18,01:50.0,33:11.8,Green,Track,26.408,50.85,32.759
19,GTD,Bill Sweedler,18,01:50.2,33:12.1,Green,Track,26.465,50.884,32.813
34,GTD,James Sofronas,18,01:50.0,33:12.2,Green,Track,26.542,50.797,32.662
99,GTD,Nick Boulle,18,01:49.9,33:12.4,Green,Track,26.775,50.561,32.604
27,GTD,Ian James,18,01:49.3,33:13.5,Green,Track,26.457,50.846,31.995
96,GTD,Robby Foley,18,01:50.5,33:13.5,Green,Track,26.45,51.171,32.919
66,GTD,Till Bechtolsheimer,18,01:48.3,33:15.0,Green,Track,25.807,50.191,32.268
21,GTD,Luis Perez Companc,18,01:48.5,33:23.6,Green,Track,25.975,50.296,32.245
42,GTD,Don Yount,18,01:50.4,33:34.5,Green,Track,26.177,51.294,32.908
59,GTD,Jon Miller,19,01:47.2,34:17.9,Green,Track,25.64,49.746,31.765
70,GTD,Frederik Schandorff,19,01:47.9,34:20.9,Green,Track,26.083,50.124,31.664
28,GTD,Daniel Morad,19,01:47.4,34:21.8,Green,Track,25.559,50.096,31.713
57,GTD,Russell Ward,19,01:47.2,34:26.0,Green,Track,25.328,50.023,31.821
12,GTD,Frankie Montecalvo,19,01:47.4,34:27.0,Green,Track,25.444,50.034,31.908
98,GTD,David Pittard,19,01:47.4,34:28.3,Green,Track,25.577,50.111,31.755
32,GTD,Mike Skeen,19,01:46.9,34:28.4,Green,Track,25.474,49.943,31.476
39,GTD,Corey Lewis,19,01:47.5,34:33.5,Green,Track,25.695,49.915,31.915
75,GTD,Kenny Habul,19,01:47.8,34:34.4,Green,Track,25.953,49.981,31.89
47,GTD,Giorgio Sernagiotto,19,01:48.9,34:35.1,Green,Track,26.642,50.264,32.029
64,GTD,Ted Giovanis,18,01:52.7,34:48.9,Green,Track,27.181,52.139,33.344
44,GTD,John Potter,19,01:49.8,34:49.0,Green,Track,26.015,50.609,33.149
71,GTD,Misha Goikhberg,19,01:49.7,34:49.3,Green,Track,26.277,50.238,33.178
16,GTD,Ryan Hardwick,19,01:50.8,35:02.6,Green,Track,26.922,50.674,33.236
19,GTD,Bill Sweedler,19,01:50.7,35:02.7,Green,Track,27.58,50.792,32.286
34,GTD,James Sofronas,19,01:51.0,35:03.3,Green,Track,27.686,50.749,32.585
99,GTD,Nick Boulle,19,01:51.1,35:03.5,Green,Track,27.696,50.866,32.501
96,GTD,Robby Foley,19,01:50.6,35:04.1,Green,Track,26.757,51.351,32.522
27,GTD,Ian James,19,01:50.7,35:04.2,Green,Track,26.998,51.469,32.231
66,GTD,Till Bechtolsheimer,19,01:49.6,35:04.6,Green,Track,25.801,51.434,32.37
21,GTD,Luis Perez Companc,19,01:50.7,35:14.3,Green,Track,26.365,51.301,33.028
42,GTD,Don Yount,19,01:49.3,35:23.7,Green,Track,25.797,50.52,32.94
59,GTD,Jon Miller,20,01:47.7,36:05.6,Green,Track,25.502,50.225,31.98
70,GTD,Frederik Schandorff,20,01:47.3,36:08.2,Green,Track,25.847,49.822,31.593
28,GTD,Daniel Morad,20,01:47.6,36:09.5,Green,Track,25.711,50.036,31.893
57,GTD,Russell Ward,20,01:47.2,36:13.2,Green,Track,25.474,49.824,31.937
12,GTD,Frankie Montecalvo,20,01:48.1,36:15.1,Green,Track,25.608,50.419,32.085
98,GTD,David Pittard,20,01:47.2,36:15.5,Green,Track,25.55,49.874,31.756
32,GTD,Mike Skeen,20,01:47.5,36:16.0,Green,Track,25.825,49.979,31.739
39,GTD,Corey Lewis,20,01:47.6,36:21.1,Green,Track,25.688,49.815,32.093
75,GTD,Kenny Habul,20,01:47.5,36:21.9,Green,Track,25.746,49.887,31.911
47,GTD,Giorgio Sernagiotto,20,01:47.5,36:22.6,Green,Track,25.492,50.193,31.838
71,GTD,Misha Goikhberg,20,01:50.1,36:39.4,Green,Track,26.837,50.446,32.781
44,GTD,John Potter,20,01:51.1,36:40.1,Green,Track,26.995,51.604,32.454
64,GTD,Ted Giovanis,19,01:54.9,36:43.8,Green,Track,28.9,52.178,33.803
16,GTD,Ryan Hardwick,20,01:50.5,36:53.1,Green,Track,26.499,50.921,33.082
19,GTD,Bill Sweedler,20,01:51.1,36:53.9,Green,Track,26.754,50.978,33.384
34,GTD,James Sofronas,20,01:51.5,36:54.8,Green,Track,26.855,51.373,33.309
96,GTD,Robby Foley,20,01:50.8,36:54.9,Green,Track,26.389,51.597,32.814
99,GTD,Nick Boulle,20,01:52.6,36:56.1,Green,Track,26.78,52.772,33.037
27,GTD,Ian James,20,01:52.5,36:56.7,Green,Track,26.983,52.949,32.547
66,GTD,Till Bechtolsheimer,20,01:52.5,36:57.1,Green,Track,26.745,52.988,32.792
21,GTD,Luis Perez Companc,20,01:48.8,37:03.1,Green,Track,26.103,50.505,32.177
42,GTD,Don Yount,20,01:49.4,37:13.2,Green,Track,25.782,50.779,32.873
59,GTD,Jon Miller,21,01:48.0,37:53.6,Green,Track,26.379,49.823,31.786
70,GTD,Frederik Schandorff,21,01:47.5,37:55.7,Green,Track,25.765,49.993,31.758
28,GTD,Daniel Morad,21,01:47.4,37:56.9,Green,Track,25.619,49.956,31.859
57,GTD,Russell Ward,21,01:47.6,38:00.8,Green,Track,25.591,50.261,31.765
12,GTD,Frankie Montecalvo,21,01:47.9,38:03.0,Green,Track,25.858,49.957,32.064
98,GTD,David Pittard,21,01:48.0,38:03.5,Green,Track,26.007,50.246,31.759
32,GTD,Mike Skeen,21,01:48.7,38:04.7,Green,Track,25.885,50.347,32.439
39,GTD,Corey Lewis,21,01:47.6,38:08.7,Green,Track,25.681,49.845,32.025
75,GTD,Kenny Habul,21,01:47.3,38:09.3,Green,Track,25.535,49.825,31.962
47,GTD,Giorgio Sernagiotto,21,01:47.4,38:10.0,Green,Track,25.666,49.84,31.893
71,GTD,Misha Goikhberg,21,01:48.8,38:28.2,Green,Track,25.854,50.581,32.375
44,GTD,John Potter,21,01:50.0,38:30.0,Green,Track,26.748,50.804,32.401
64,GTD,Ted Giovanis,20,01:56.0,38:39.8,Green,Track,27.029,54.515,34.452
19,GTD,Bill Sweedler,21,01:49.9,38:43.7,Green,Track,26.127,51.229,32.5
34,GTD,James Sofronas,21,01:49.5,38:44.3,Green,Track,25.764,50.782,32.913
16,GTD,Ryan Hardwick,21,01:51.6,38:44.7,Green,Track,26.268,52.562,32.769
96,GTD,Robby Foley,21,01:50.1,38:45.0,Green,Track,26.204,51.717,32.205
99,GTD,Nick Boulle,21,01:50.0,38:46.1,Green,Track,26.598,50.73,32.673
27,GTD,Ian James,21,01:49.8,38:46.5,Green,Track,26.548,51.066,32.196
66,GTD,Till Bechtolsheimer,21,01:49.9,38:47.0,Green,Track,26.263,51.119,32.497
21,GTD,Luis Perez Companc,21,01:48.7,38:51.8,Green,Track,26.164,50.344,32.206
42,GTD,Don Yount,21,01:50.1,39:03.3,Green,Track,26.04,51.058,33.039
59,GTD,Jon Miller,22,01:47.1,39:40.7,Green,Track,25.524,50.009,31.595
70,GTD,Frederik Schandorff,22,01:47.4,39:43.1,Green,Track,25.754,49.992,31.613
28,GTD,Daniel Morad,22,01:47.3,39:44.2,Green,Track,25.62,49.873,31.828
57,GTD,Russell Ward,22,01:46.9,39:47.7,Green,Track,25.477,49.732,31.69
12,GTD,Frankie Montecalvo,22,01:47.5,39:50.5,Green,Track,25.751,49.913,31.822
98,GTD,David Pittard,22,01:47.3,39:50.8,Green,Track,25.666,50.01,31.668
32,GTD,Mike Skeen,22,01:49.3,39:53.9,Green,Track,26.694,50.405,32.172
39,GTD,Corey Lewis,22,01:47.4,39:56.1,Green,Track,25.518,49.9,31.993
75,GTD,Kenny Habul,22,01:47.5,39:56.7,Green,Track,25.586,49.915,31.952
47,GTD,Giorgio Sernagiotto,22,01:46.8,39:56.9,Green,Track,25.513,49.58,31.735
71,GTD,Misha Goikhberg,22,01:48.9,40:17.1,Green,Track,26.088,50.136,32.668
44,GTD,John Potter,22,01:49.4,40:19.5,Green,Track,26.233,50.467,32.736
64,GTD,Ted Giovanis,21,01:52.7,40:32.5,Green,Track,27.491,51.945,33.286
19,GTD,Bill Sweedler,22,01:48.9,40:32.6,Green,Track,25.77,50.184,32.976
34,GTD,James Sofronas,22,01:49.3,40:33.6,Green,Track,26.157,50.457,32.698
16,GTD,Ryan Hardwick,22,01:49.5,40:34.3,Green,Track,26.378,50.378,32.78
96,GTD,Robby Foley,22,01:49.5,40:34.6,Green,Track,26.41,50.749,32.377
99,GTD,Nick Boulle,22,01:48.7,40:34.8,Green,Track,26.096,50.252,32.351
27,GTD,Ian James,22,01:49.1,40:35.6,Green,Track,26.234,50.614,32.242
66,GTD,Till Bechtolsheimer,22,01:48.8,40:35.8,Green,Track,25.956,50.573,32.298
21,GTD,Luis Perez Companc,22,01:48.1,40:40.0,Green,Track,25.989,50.097,32.059
42,GTD,Don Yount,22,01:50.9,40:54.2,Green,Track,26.915,50.908,33.077
59,GTD,Jon Miller,23,01:47.7,41:28.4,Green,Track,25.813,50.356,31.55
70,GTD,Frederik Schandorff,23,01:47.0,41:30.1,Green,Track,25.544,49.786,31.718
28,GTD,Daniel Morad,23,01:47.0,41:31.2,Green,Track,25.667,49.682,31.632
57,GTD,Russell Ward,23,01:47.6,41:35.3,Green,Track,25.341,49.861,32.389
12,GTD,Frankie Montecalvo,23,01:47.6,41:38.1,Green,Track,25.599,50.17,31.801
98,GTD,David Pittard,23,01:47.3,41:38.2,Green,Track,25.641,50.042,31.643
32,GTD,Mike Skeen,23,01:48.0,41:41.9,Green,Track,25.66,50.585,31.739
39,GTD,Corey Lewis,23,01:48.0,41:44.1,Green,Track,25.78,50.102,32.166
75,GTD,Kenny Habul,23,01:48.1,41:44.9,Green,Track,25.819,50.264,32.05
47,GTD,Giorgio Sernagiotto,23,01:48.6,41:45.4,Green,Track,25.927,50.897,31.767
71,GTD,Misha Goikhberg,23,01:48.7,42:05.8,Green,Track,25.746,50.303,32.655
44,GTD,John Potter,23,01:50.4,42:09.8,Green,Track,27.071,50.854,32.427
19,GTD,Bill Sweedler,23,01:48.5,42:21.2,Green,Track,25.862,50.275,32.403
34,GTD,James Sofronas,23,01:49.1,42:22.7,Green,Track,26.2,50.36,32.555
96,GTD,Robby Foley,23,01:49.8,42:24.4,Green,Track,26.569,51.025,32.212
16,GTD,Ryan Hardwick,23,01:51.0,42:25.3,Green,Track,26.603,51.699,32.688
99,GTD,Nick Boulle,23,01:50.8,42:25.5,Green,Track,26.628,51.422,32.719
27,GTD,Ian James,23,01:50.3,42:25.8,Green,Track,26.287,51.681,32.301
66,GTD,Till Bechtolsheimer,23,01:50.6,42:26.4,Green,Track,26.214,51.684,32.652
64,GTD,Ted Giovanis,22,01:55.3,42:27.8,Green,Track,28.014,53.716,33.549
21,GTD,Luis Perez Companc,23,01:48.6,42:28.6,Green,Track,26.11,50.263,32.266
42,GTD,Don Yount,23,01:50.1,42:44.3,Green,Track,26.053,51.06,32.969
59,GTD,Jon Miller,24,01:47.2,43:15.6,Green,Track,25.509,49.956,31.692
70,GTD,Frederik Schandorff,24,01:47.6,43:17.7,Green,Track,25.926,49.777,31.855
28,GTD,Daniel Morad,24,01:48.1,43:19.3,Green,Track,25.713,50.008,32.413
57,GTD,Russell Ward,24,01:47.9,43:23.3,Green,Track,26.068,49.765,32.105
12,GTD,Frankie Montecalvo,24,01:47.6,43:25.6,Green,Track,25.728,50.108,31.755
98,GTD,David Pittard,24,01:47.6,43:25.8,Green,Track,25.845,50.28,31.523
32,GTD,Mike Skeen,24,01:47.4,43:29.3,Green,Track,25.523,50.022,31.868
39,GTD,Corey Lewis,24,01:47.7,43:31.9,Green,Track,25.54,49.991,32.21
75,GTD,Kenny Habul,24,01:47.5,43:32.3,Green,Track,25.608,50.071,31.82
47,GTD,Giorgio Sernagiotto,24,01:47.5,43:33.0,Green,Track,25.626,49.992,31.907
71,GTD,Misha Goikhberg,24,01:48.5,43:54.3,Green,Track,25.701,50.17,32.629
44,GTD,John Potter,24,01:48.9,43:58.8,Green,Track,26.205,50.458,32.277
19,GTD,Bill Sweedler,24,01:48.2,44:09.4,Green,Track,25.626,50.327,32.264
34,GTD,James Sofronas,24,01:48.8,44:11.5,Green,Track,25.731,50.387,32.711
96,GTD,Robby Foley,24,01:48.2,44:12.5,Green,Track,25.735,50.311,32.113
16,GTD,Ryan Hardwick,24,01:49.2,44:14.4,Green,Track,25.934,50.671,32.577
99,GTD,Nick Boulle,24,01:49.1,44:14.7,Green,Track,26.16,50.499,32.487
27,GTD,Ian James,24,01:49.5,44:15.4,Green,Track,26.293,50.768,32.467
66,GTD,Till Bechtolsheimer,24,01:49.2,44:15.5,Green,Track,26.052,50.65,32.462
21,GTD,Luis Perez Companc,24,01:49.1,44:17.8,Green,Track,26.926,50.067,32.156
64,GTD,Ted Giovanis,23,01:53.5,44:21.2,Green,Track,28.306,51.822,33.332
42,GTD,Don Yount,24,01:50.2,44:34.5,Green,Track,26.047,51.211,32.927
59,GTD,Jon Miller,25,01:47.3,45:02.9,Green,Track,25.677,49.983,31.672
70,GTD,Frederik Schandorff,25,01:47.6,45:05.3,Green,Track,25.934,49.895,31.797
28,GTD,Daniel Morad,25,01:48.9,45:08.2,Green,Track,25.946,50.582,32.352
57,GTD,Russell Ward,25,01:47.2,45:10.5,Green,Track,25.506,49.851,31.858
12,GTD,Frankie Montecalvo,25,01:47.5,45:13.2,Green,Track,25.692,50.155,31.687
98,GTD,David Pittard,25,01:47.5,45:13.3,Green,Track,25.709,50.186,31.614
32,GTD,Mike Skeen,25,01:48.2,45:17.5,Green,Track,26.274,50.197,31.718
39,GTD,Corey Lewis,25,01:47.4,45:19.3,Green,Track,25.574,49.943,31.912
75,GTD,Kenny Habul,25,01:47.9,45:20.2,Green,Track,26.047,49.981,31.823
47,GTD,Giorgio Sernagiotto,25,01:47.4,45:20.4,Green,Track,25.783,50.074,31.589
71,GTD,Misha Goikhberg,25,01:48.3,45:42.6,Green,Track,25.618,50.139,32.503
44,GTD,John Potter,25,01:49.2,45:48.0,Green,Track,26.237,50.509,32.486
19,GTD,Bill Sweedler,25,01:48.9,45:58.3,Green,Track,25.907,50.277,32.668
34,GTD,James Sofronas,25,01:49.2,46:00.7,Green,Track,25.943,50.402,32.864
96,GTD,Robby Foley,25,01:48.6,46:01.2,Green,Track,25.828,50.482,32.323
16,GTD,Ryan Hardwick,25,01:49.9,46:04.4,Green,Track,26.601,50.634,32.713
99,GTD,Nick Boulle,25,01:49.8,46:04.5,Green,Track,26.629,50.696,32.495
66,GTD,Till Bechtolsheimer,25,01:49.2,46:04.7,Green,Track,26.283,50.739,32.192
27,GTD,Ian James,25,01:50.0,46:05.4,Green,Track,26.743,50.87,32.398
21,GTD,Luis Perez Companc,25,01:48.5,46:06.3,Green,Track,26.255,50.227,32.053
64,GTD,Ted Giovanis,24,01:53.2,46:14.5,Green,Track,27.575,51.86,33.809
42,GTD,Don Yount,25,01:50.2,46:24.7,Green,Track,26.123,50.858,33.212
59,GTD,Jon Miller,26,01:48.2,46:51.1,Green,Track,26.24,50.331,31.619
70,GTD,Frederik Schandorff,26,01:47.8,46:53.1,Green,Track,25.75,49.972,32.093
28,GTD,Daniel Morad,26,01:48.1,46:56.3,Green,Track,25.985,50.174,31.903
57,GTD,Russell Ward,26,01:47.4,46:57.8,Green,Track,25.525,50.02,31.811
12,GTD,Frankie Montecalvo,26,01:47.4,47:00.6,Green,Track,25.715,50.035,31.659
98,GTD,David Pittard,26,01:47.4,47:00.7,Green,Track,25.961,50.042,31.413
32,GTD,Mike Skeen,26,01:47.6,47:05.1,Green,Track,25.512,50.332,31.737
39,GTD,Corey Lewis,26,01:47.9,47:07.2,Green,Track,25.949,49.989,31.971
75,GTD,Kenny Habul,26,01:48.2,47:08.4,Green,Track,25.652,50.11,32.421
47,GTD,Giorgio Sernagiotto,26,01:48.1,47:08.6,Green,Track,25.871,49.861,32.404
71,GTD,Misha Goikhberg,26,01:48.8,47:31.3,Green,Track,25.79,50.553,32.416
44,GTD,John Potter,26,01:49.2,47:37.2,Green,Track,26.125,50.664,32.452
19,GTD,Bill Sweedler,26,01:48.4,47:46.6,Green,Track,25.641,50.572,32.171
34,GTD,James Sofronas,26,01:49.0,47:49.7,Green,Track,25.832,50.479,32.7
16,GTD,Ryan Hardwick,26,01:49.2,47:53.6,Green,Track,26.078,50.553,32.61
99,GTD,Nick Boulle,26,01:49.4,47:53.9,Green,Track,26.315,50.675,32.45
66,GTD,Till Bechtolsheimer,26,01:49.5,47:54.2,Green,Track,26.341,50.821,32.313
27,GTD,Ian James,26,01:49.4,47:54.8,Green,Track,26.137,50.908,32.341
21,GTD,Luis Perez Companc,26,01:49.6,47:55.9,Green,Track,26.204,51.031,32.324
96,GTD,Robby Foley,26,02:02.3,48:03.4,Green,Pit,26.011,50.465,45.774
64,GTD,Ted Giovanis,25,01:52.5,48:07.0,Yellow,Track,26.496,52.39,33.652
42,GTD,Don Yount,26,01:50.4,48:15.0,Yellow,Track,26.534,50.808,33.019
59,GTD,Jon Miller,27,01:56.8,48:47.9,Yellow,Track,26.67,50.345,39.798
70,GTD,Frederik Schandorff,27,01:55.7,48:48.8,Yellow,Track,26.111,50.22,39.398
28,GTD,Daniel Morad,27,01:56.4,48:52.7,Yellow,Track,25.645,49.874,40.881
57,GTD,Russell Ward,27,01:57.9,48:55.7,Yellow,Track,25.491,50.803,41.602
12,GTD,Frankie Montecalvo,27,01:59.3,48:59.9,Yellow,Track,25.644,52.511,41.137
98,GTD,David Pittard,27,02:00.1,49:00.9,Yellow,Track,26.154,52.566,41.417
32,GTD,Mike Skeen,27,01:58.8,49:03.9,Yellow,Track,25.898,52.008,40.86
75,GTD,Kenny Habul,27,01:56.9,49:05.3,Yellow,Track,25.656,52.475,38.748
47,GTD,Giorgio Sernagiotto,27,01:58.1,49:06.6,Yellow,Track,25.777,52.701,39.602
39,GTD,Corey Lewis,27,02:08.5,49:15.7,Yellow,Pit,25.699,51.977,50.814
71,GTD,Misha Goikhberg,27,01:56.8,49:28.2,Yellow,Track,25.8,55.376,35.668
44,GTD,John Potter,27,02:03.1,49:40.4,Yellow,Track,26.564,61.604,34.943
19,GTD,Bill Sweedler,27,01:55.2,49:41.8,Yellow,Track,25.959,54.586,34.636
34,GTD,James Sofronas,27,01:52.7,49:42.5,Yellow,Track,26.096,52.353,34.287
16,GTD,Ryan Hardwick,27,01:57.5,49:51.1,Yellow,Track,26.879,56.678,33.922
99,GTD,Nick Boulle,27,02:00.7,49:54.7,Yellow,Track,28.61,57.909,34.2
66,GTD,Till Bechtolsheimer,27,03:07.6,51:01.8,Yellow,Track,30.421,103.643,53.545
27,GTD,Ian James,27,03:08.0,51:02.8,Yellow,Track,30.928,105.502,51.561
21,GTD,Luis Perez Companc,27,03:09.5,51:05.3,Yellow,Track,30.64,105.556,53.286
64,GTD,Ted Giovanis,26,03:00.3,51:07.3,Yellow,Track,27.786,104.569,47.925
42,GTD,Don Yount,27,03:05.7,51:20.7,Yellow,Track,31.018,98.843,55.825
59,GTD,Jon Miller,28,02:59.6,51:47.5,Yellow,Track,32.556,82.427,64.623
70,GTD,Frederik Schandorff,28,03:01.8,51:50.7,Yellow,Track,32.906,82.754,66.166
28,GTD,Daniel Morad,28,03:01.2,51:53.9,Yellow,Track,32.25,82.089,66.85
